A,B,C,D,MINA,MINB,MINC,MIND,MAXA,MAXB,MAXC,MAXD,NORMA,NORMB,NORMC,NORMD
-199.2414876,589.2758382,2.054889869,-1.407497929,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.267273448,-0.815191885,-0.257029763,0.176070116
-197.8339897,587.2209484,2.079968551,-1.5529347,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.265385353,-0.812349194,-0.260166655,0.194263442
-196.281055,585.1409798,2.111564522,-1.700873224,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.263302161,-0.809471809,-0.264118743,0.212769724
-194.5801817,583.0294153,2.149761123,-1.851084528,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.261020517,-0.806550714,-0.268896451,0.231560317
-192.7290972,580.8796542,2.187957724,-2.001295831,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.258537371,-0.80357678,-0.273674159,0.250350911
-190.7278014,578.6916965,2.226154325,-2.151507134,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.255852723,-0.800550005,-0.278451866,0.269141504
-188.5762942,576.4655421,2.264350927,-2.301718438,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.252966573,-0.797470389,-0.283229574,0.287932098
-186.2745758,574.2011912,2.295946898,-2.449656962,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.249878922,-0.794337934,-0.287181662,0.30643838
-183.8249188,571.9052443,2.321025579,-2.595093733,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.246592818,-0.791161769,-0.290318554,0.324631706
-181.2298251,569.5842187,2.339678251,-2.737802824,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.243111617,-0.78795091,-0.292651668,0.342483815
-178.4920223,567.2445405,2.352004021,-2.877561633,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.239438978,-0.784714248,-0.2941934,0.35996686
-175.6144607,564.8925365,2.358109709,-3.014151152,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.235578859,-0.781460535,-0.294957112,0.377053444
-172.6003095,562.5344268,2.358109709,-3.147356233,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.231535512,-0.778198375,-0.294957112,0.393716655
-169.4529533,560.176317,2.352125856,-3.276965852,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.227313476,-0.774936216,-0.294208639,0.409930093
-166.1759874,557.8241912,2.340287275,-3.402773366,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.222917574,-0.771682334,-0.292727846,0.425667909
-162.773214,555.4839039,2.322730225,-3.524576765,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.218352908,-0.768444829,-0.290531774,0.440904833
-159.2486373,553.1611737,2.29959793,-3.642178916,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.213624847,-0.765231613,-0.28763834,0.455616204
-155.6064584,550.8615758,2.271040408,-3.755387805,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.208739029,-0.762050397,-0.284066308,0.469778002
-151.8510706,548.5905353,2.237214286,-3.86401677,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.203701346,-0.758908687,-0.279835269,0.483366878
-147.9870538,546.3533211,2.198282612,-3.96788473,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.198517942,-0.755813772,-0.274965616,0.496360179
-144.0191691,544.1550384,2.154414652,-4.066816404,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.193195204,-0.752772713,-0.269478524,0.508735978
-139.9523527,542.0006238,2.105785687,-4.160642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.187739754,-0.749792341,-0.263395915,0.5204731
-135.7917101,539.8948381,2.205785687,-4.120642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.18215844,-0.746879241,-0.275904116,0.515469324
-131.6710676,537.6890524,2.305785687,-4.080642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.176630784,-0.743827803,-0.288412318,0.510465548
-127.5904251,535.3832667,2.405785687,-4.040642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.171156787,-0.740638028,-0.300920519,0.505461772
-123.5497826,532.977481,2.505785687,-4.000642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.165736448,-0.737309914,-0.31342872,0.500457996
-119.54914,530.4716954,2.605785687,-3.960642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.160369766,-0.733843462,-0.325936922,0.495454219
-115.5884975,527.8659097,2.705785687,-3.920642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.155056744,-0.730238673,-0.338445123,0.490450443
-111.667855,525.160124,2.805785687,-3.880642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.149797379,-0.726495546,-0.350953325,0.485446667
-107.7872125,522.3543383,2.905785687,-3.840642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.144591672,-0.72261408,-0.363461526,0.480442891
-103.9465699,519.4485526,3.005785687,-3.800642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.139439624,-0.718594277,-0.375969727,0.475439115
-100.1459274,516.4427669,3.105785687,-3.760642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.134341234,-0.714436136,-0.388477929,0.470435338
-96.38528488,513.3369812,3.205785687,-3.720642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.129296502,-0.710139657,-0.40098613,0.465431562
-92.66464236,510.1311956,3.305785687,-3.680642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.124305428,-0.70570484,-0.413494332,0.460427786
-88.98399983,506.8254099,3.405785687,-3.640642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.119368013,-0.701131685,-0.426002533,0.45542401
-85.34335731,503.4196242,3.505785687,-3.600642525,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.114484255,-0.696420192,-0.438510734,0.450420234
-81.74271478,499.9138385,3.429196169,-3.654536838,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.109654156,-0.691570362,-0.428930763,0.457162111
-78.08817794,496.4846423,3.35260665,-3.70843115,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.10475176,-0.686826483,-0.419350792,0.463903988
-74.37974679,493.1320357,3.276017131,-3.762325463,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.099777068,-0.682188557,-0.409770821,0.470645865
-70.61742133,489.8560185,3.199427613,-3.816219775,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.094730078,-0.677656584,-0.400190849,0.477387741
-66.80120156,486.6565909,3.122838094,-3.870114088,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.089610792,-0.673230562,-0.390610878,0.484129618
-62.93108747,483.5337528,3.046248576,-3.924008401,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.084419209,-0.668910493,-0.381030907,0.490871495
-59.00707907,480.4875043,2.969659057,-3.977902713,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.079155329,-0.664696377,-0.371450936,0.497613372
-55.02917635,477.5178452,2.893069539,-4.031797026,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.073819152,-0.660588212,-0.361870964,0.504355249
-50.99737933,474.6247757,2.81648002,-4.085691338,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.068410679,-0.656586,-0.352290993,0.511097126
-46.91168799,471.8082956,2.739890501,-4.139585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.062929909,-0.652689741,-0.342711022,0.517839003
-42.77210234,469.0684051,2.663300983,-4.193479963,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.057376842,-0.648899433,-0.333131051,0.52458088
-38.57862238,466.4051042,2.583542174,-4.241154193,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.051751478,-0.645215078,-0.323154658,0.530544659
-34.33746818,463.821562,2.500833082,-4.282501521,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.046062161,-0.64164106,-0.312809239,0.535716979
-30.05496666,461.3207289,2.415396311,-4.31742284,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.040317379,-0.63818146,-0.302122635,0.540085441
-25.73754382,458.9053326,2.327457787,-4.345826869,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.034525751,-0.634840051,-0.291123107,0.543638626
-21.39171695,456.5778748,2.237246484,-4.367630268,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.028696021,-0.631620295,-0.279839296,0.546366109
-17.02408669,454.3406283,2.144994145,-4.382757739,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.022837043,-0.628525335,-0.268300188,0.548258471
-12.64132895,452.1956342,2.050934999,-4.391142118,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.016957771,-0.625557994,-0.25653508,0.54930731
-8.25018683,450.1446992,1.955305479,-4.392724456,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.011067253,-0.622720774,-0.244573547,0.549505251
-3.857462374,448.1893937,1.858343929,-4.387454091,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.005174611,-0.620015845,-0.232445401,0.548845958
0.529991718,446.3310498,1.760290315,-4.375288712,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.00071096,-0.617445051,-0.220180658,0.547324137
4.905280429,444.5707595,1.661385936,-4.356194404,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.006580212,-0.615009902,-0.207809499,0.544935546
9.261474834,442.9093735,1.561873126,-4.330145699,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.01242385,-0.612711575,-0.195362236,0.541676999
13.59162053,441.3475004,1.46199496,-4.297125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.018232544,-0.610550913,-0.182869274,0.537546369
17.88874613,439.8855054,1.36199496,-4.257125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.023996944,-0.60852842,-0.170361073,0.532542593
22.14587173,438.5235105,1.26199496,-4.217125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.029707686,-0.606644264,-0.157852871,0.527538817
26.36299733,437.2615155,1.16199496,-4.177125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.035364769,-0.604898447,-0.14534467,0.522535041
30.54012293,436.0995205,1.06199496,-4.137125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.040968194,-0.603290967,-0.132836468,0.517531264
34.67724853,435.0375256,0.96199496,-4.097125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.046517961,-0.601821825,-0.120328267,0.512527488
38.77437412,434.0755306,0.86199496,-4.057125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.05201407,-0.600491022,-0.107820066,0.507523712
42.83149972,433.2135357,0.76199496,-4.017125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.05745652,-0.599298556,-0.095311864,0.502519936
46.84862532,432.4515407,0.66199496,-3.977125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.062845313,-0.598244428,-0.082803663,0.49751616
50.82575092,431.7895457,0.56199496,-3.937125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.068180447,-0.597328638,-0.070295461,0.492512383
54.76287652,431.2275508,0.46199496,-3.897125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.073461923,-0.596551186,-0.05778726,0.487508607
58.66000212,430.7655558,0.36199496,-3.857125598,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.078689741,-0.595912072,-0.045279059,0.482504831
62.51712771,430.4035609,0.262116795,-3.810145699,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.0838639,-0.595411295,-0.032786097,0.476627909
66.32727341,430.1414441,0.162603985,-3.756194404,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.088975039,-0.595048689,-0.020338834,0.469878903
70.08346782,429.9788401,0.063699606,-3.695288712,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.094013804,-0.594823746,-0.007967675,0.462259942
73.77875653,429.9151405,-0.034354008,-3.627454091,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.098970866,-0.594735625,0.004297069,0.453774211
77.40621062,429.9494945,-0.131315559,-3.552724456,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.103836932,-0.59478315,0.016425215,0.444425951
80.95893508,430.08081,-0.226945079,-3.471142118,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.108602751,-0.594964809,0.028386748,0.434220457
84.43007719,430.3077551,-0.321004224,-3.382757739,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.113259131,-0.59527876,0.040151855,0.423164066
87.81283493,430.6287593,-0.413256563,-3.287630268,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117796948,-0.59572283,0.051690963,0.411264152
91.1004652,431.0420159,-0.503467866,-3.185826869,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.122207155,-0.596294521,0.062974775,0.398529116
94.28629207,431.5454838,-0.591406391,-3.07742284,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.126480798,-0.596991008,0.073974302,0.384968379
97.36371491,432.1368902,-0.676843161,-2.962501521,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.130609022,-0.597809147,0.084660906,0.370592365
100.3262164,432.8137333,-0.759552253,-2.841154193,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.134583084,-0.598745478,0.095006326,0.355412493
103.1673706,433.5732856,-0.839311062,-2.713479963,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.138394363,-0.599796226,0.104982718,0.339441161
105.8808506,434.4125966,-0.915900581,-2.579585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.142034374,-0.600957312,0.114562689,0.322691732
108.4604362,435.3284972,-0.989105662,-2.439585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.145494772,-0.60222435,0.123719328,0.305178515
110.9000219,436.3176029,-1.062310742,-2.299585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.148767366,-0.603592658,0.132875967,0.287665298
113.1996075,437.3799136,-1.135515823,-2.159585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.151852156,-0.605062236,0.142032606,0.270152082
115.3591932,438.5154295,-1.208720904,-2.019585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.154749142,-0.606633085,0.151189245,0.252638865
117.3787788,439.7241504,-1.281925985,-1.879585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.157458325,-0.608305204,0.160345884,0.235125648
119.2583645,441.0060763,-1.355131065,-1.739585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.159979704,-0.610078594,0.169502523,0.217612432
120.9979501,442.3612074,-1.428336146,-1.599585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.16231328,-0.611953254,0.178659162,0.200099215
122.5975358,443.7895436,-1.501541227,-1.459585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.164459052,-0.613929184,0.187815801,0.182585998
124.0571214,445.2910848,-1.574746308,-1.319585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.16641702,-0.616006385,0.19697244,0.165072782
125.3767071,446.8658311,-1.647951388,-1.179585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.168187184,-0.618184856,0.206129079,0.147559565
126.5562927,448.5137825,-1.721156469,-1.039585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.169769545,-0.620464598,0.215285718,0.130046348
127.5958784,450.2349389,-1.79436155,-0.899585651,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.171164102,-0.62284561,0.224442356,0.112533132
128.495464,452.0293005,-1.863971169,-0.753601798,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.172370856,-0.625327892,0.233149268,0.094271368
129.2490658,453.8932717,-1.929778684,-0.601763217,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.173381778,-0.627906471,0.241380604,0.075277212
129.8508291,455.8230503,-1.991582083,-0.444206167,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.174189017,-0.630576086,0.249111098,0.055567706
130.2950352,457.8146324,-2.049184233,-0.281073872,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.174784899,-0.633331199,0.256316091,0.035160769
130.5761091,459.8638167,-2.102393122,-0.11251635,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.175161947,-0.636165998,0.262971566,0.014075166
130.6886254,461.9662098,-2.151022087,0.061309772,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.175312883,-0.639074405,0.269054175,-0.007669509
130.6273157,464.1172319,-2.194890047,0.160241446,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.175230638,-0.642050084,0.274541268,-0.020045308
130.4670742,466.3121219,-2.233821721,0.264109406,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.175015682,-0.645086449,0.27941092,-0.033038609
